Save No	Element	redox	Solid Phase	Specific Surface Area(m2/g)	CEC(meq/100g)	note	Solid Phase Group	Solution/Solid(mL/g)	Solution(mL)	Solid(g)	temp(degC)	Water Type	Ca(ppm)	Na(ppm)	K(ppm)	Mg(ppm)	Cl(ppm)	HCO3(ppm)	SO4(ppm)	F(ppm)	SiO2(ppm)	Fe(ppm)	NO3(ppm)	ClO4(ppm)	Ionic strength(mol/L)	DOC(ppm)	note	Ionic strength(mol/L)	pH init	pH end	C init(mol/L)	Contact time(day)	Separation	Eh init(mV)	Eh end(mV)	atm/redox condition	Kd(m3/kg)	error	Data type	Reference	Author	Year	Title	Journal	Publisher	Vol	No	Page	Note	replicates, n	additional/information	Kd Graph Data	Temp Graph Data	pH Graph Data	Time Graph Data	Eh Graph Data	Cinit Graph Data	Solution/Solid Graph Data	
57891	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	8	n.r.	30	c(7000rpm/20min)	n.r.	400	air	3.60E-03	5.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0036	20.0	8.0	30.0	400.0	0.0	30.0	
57892	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.7	n.r.	3	c(7000rpm/20min)	n.r.	360	air	1.22E-02	7.70E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0122	23.5	6.7	3.0	360.0	0.0	30.0	
57893	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7.3	n.r.	3	c(7000rpm/20min)	n.r.	390	air	1.28E-02	7.50E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0128	20.0	7.3	3.0	390.0	0.0	30.0	
57894	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	8.1	n.r.	30	c(7000rpm/20min)	n.r.	400	air	7.14E-02	7.60E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0714	20.0	8.1	30.0	400.0	0.0	30.0	
57895	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	7.6	n.r.	10	c(7000rpm/20min)	n.r.	380	air	8.53E-02	6.30E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0853	20.0	7.6	10.0	380.0	0.0	30.0	
57896	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	7.4	n.r.	3	c(7000rpm/20min)	n.r.	460	air	9.67E-02	1.50E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0967	20.0	7.4	3.0	460.0	0.0	30.0	
57897	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	9.7	n.r.	30	c(7000rpm/20min)	n.r.	370	air	1.04E-01	3.60E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.104	20.0	9.7	30.0	370.0	0.0	30.0	
57898	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	9.2	n.r.	3	c(7000rpm/20min)	n.r.	430	air	1.18E-01	1.80E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.118	20.0	9.2	3.0	430.0	0.0	30.0	
57899	Sr	II	basalt	4	10.3	Fraction size=300-850microm	Basaltic rocks	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	9.4	n.r.	10	c(7000rpm/20min)	n.r.	340	air	1.20E-01	1.20E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.12	20.0	9.4	10.0	340.0	0.0	30.0	
57900	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.3	n.r.	29	c(7000rpm/20min)	n.r.	210	air	1.20E-03	5.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0012	23.5	6.3	29.0	210.0	0.0	30.0	
57901	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.7	n.r.	10	c(7000rpm/20min)	n.r.	560	air	1.40E-03	3.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0014	23.5	6.7	10.0	560.0	0.0	30.0	
57902	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.2	n.r.	3	c(7000rpm/20min)	n.r.	560	air	2.70E-03	8.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0027	23.5	6.2	3.0	560.0	0.0	30.0	
57903	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7	n.r.	29	c(7000rpm/20min)	n.r.	280	air	6.20E-03	1.50E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0062	20.0	7.0	29.0	280.0	0.0	30.0	
57904	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7	n.r.	10	c(7000rpm/20min)	n.r.	570	air	6.60E-03	7.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0066	20.0	7.0	10.0	570.0	0.0	30.0	
57905	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7	n.r.	3	c(7000rpm/20min)	n.r.	570	air	7.80E-03	3.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0078	20.0	7.0	3.0	570.0	0.0	30.0	
57906	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.5	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	1.77E-02	1.39E-02	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0177	23.5	6.5	12.0	0.0	0.0	30.0	
57907	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	6.6	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	2.03E-02	9.50E-03	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0203	20.0	6.6	12.0	0.0	0.0	30.0	
57908	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	5.9	n.r.	29	c(7000rpm/20min)	n.r.	310	air	3.65E-02	1.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0365	20.0	5.9	29.0	310.0	0.0	30.0	
57909	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	6.7	n.r.	10	c(7000rpm/20min)	n.r.	570	air	6.37E-02	6.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0637	20.0	6.7	10.0	570.0	0.0	30.0	
57910	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	6.5	n.r.	3	c(7000rpm/20min)	n.r.	570	air	9.93E-02	6.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0993	20.0	6.5	3.0	570.0	0.0	30.0	
57911	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	4.3	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	1.06E-01	5.00E-03	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.106	20.0	4.3	12.0	0.0	0.0	30.0	
57912	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.7	n.r.	29	c(7000rpm/20min)	n.r.	320	air	2.98E-01	8.40E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.298	20.0	8.7	29.0	320.0	0.0	30.0	
57913	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.7	n.r.	10	c(7000rpm/20min)	n.r.	440	air	4.87E-01	3.50E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.487	20.0	8.7	10.0	440.0	0.0	30.0	
57914	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.9	n.r.	3	c(7000rpm/20min)	n.r.	440	air	5.44E-01	4.40E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.544	20.0	8.9	3.0	440.0	0.0	30.0	
57915	Sr	II	illite	13.8	165.4	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.9	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	6.00E-01	2.24E-01	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.6	20.0	8.9	12.0	0.0	0.0	30.0	
57916	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.7	n.r.	29	c(7000rpm/20min)	n.r.	210	air	2.00E-04	1.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00020	23.5	6.7	29.0	210.0	0.0	30.0	
57917	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.4	n.r.	3	c(7000rpm/20min)	n.r.	580	air	3.00E-04	5.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00030	23.5	6.4	3.0	580.0	0.0	30.0	
57918	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	5.7	n.r.	29	c(7000rpm/20min)	n.r.	280	air	6.00E-04	2.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00060	20.0	5.7	29.0	280.0	0.0	30.0	
57919	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.8	n.r.	10	c(7000rpm/20min)	n.r.	580	air	6.00E-04	1.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00060	23.5	6.8	10.0	580.0	0.0	30.0	
57920	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	6.8	n.r.	10	c(7000rpm/20min)	n.r.	580	air	7.00E-04	3.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00070	20.0	6.8	10.0	580.0	0.0	30.0	
57921	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7	n.r.	3	c(7000rpm/20min)	n.r.	580	air	1.50E-03	1.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0015	20.0	7.0	3.0	580.0	0.0	30.0	
57922	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	6.7	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	2.80E-03	2.50E-03	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0028	20.0	6.7	12.0	0.0	0.0	30.0	
57923	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	6.4	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	2.55E-02	1.02E-02	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0255	23.5	6.4	12.0	0.0	0.0	30.0	
57924	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	6.8	n.r.	29	c(7000rpm/20min)	n.r.	300	air	7.71E-02	2.60E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0771	20.0	6.8	29.0	300.0	0.0	30.0	
57925	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	7	n.r.	3	c(7000rpm/20min)	n.r.	580	air	7.84E-02	1.60E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0784	20.0	7.0	3.0	580.0	0.0	30.0	
57926	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	7.1	n.r.	10	c(7000rpm/20min)	n.r.	580	air	7.99E-02	7.70E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0799	20.0	7.1	10.0	580.0	0.0	30.0	
57927	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaCl		690.0			1060.0								0.03		-	0.03	7	6.3	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	1.20E-01	2.00E-03	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.12	20.0	6.3	12.0	0.0	0.0	30.0	
57928	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.9	n.r.	3	c(7000rpm/20min)	n.r.	430	air	1.72E-01	8.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.172	20.0	8.9	3.0	430.0	0.0	30.0	
57929	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	9.1	n.r.	10	c(7000rpm/20min)	n.r.	430	air	2.05E-01	2.10E-02	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.205	20.0	9.1	10.0	430.0	0.0	30.0	
57930	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	9.4	n.r.	29	c(7000rpm/20min)	n.r.	320	air	2.84E-01	1.07E-01	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.284	20.0	9.4	29.0	320.0	0.0	30.0	
57931	Sr	II	kaolinite	5	30.7	Fraction size<2microm	Clay minerals	30	15	0.5	20	0.03N NaHCO3		690.0				1830.0							0.03		-	0.03	8.2	8.9	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	3.47E-01	1.39E-01	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.347	20.0	8.9	12.0	0.0	0.0	30.0	
57932	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	8.2	n.r.	10	c(7000rpm/20min)	n.r.	470	air	9.00E-04	3.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.00090	23.5	8.2	10.0	470.0	0.0	30.0	
57933	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	8.1	n.r.	29	c(7000rpm/20min)	n.r.	210	air	1.40E-03	6.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0014	23.5	8.1	29.0	210.0	0.0	30.0	
57934	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	8.2	n.r.	3	c(7000rpm/20min)	n.r.	470	air	2.70E-03	1.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0027	23.5	8.2	3.0	470.0	0.0	30.0	
57935	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7.7	n.r.	29	c(7000rpm/20min)	n.r.	280	air	2.77E-02	6.00E-04	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0277	20.0	7.7	29.0	280.0	0.0	30.0	
57936	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	20	0.03N CaCl2	601.0				1060.0								0.045		-	0.045	7	7.6	n.r.	10	c(7000rpm/20min)	n.r.	560	air	2.82E-02	2.00E-03	Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0282	20.0	7.6	10.0	560.0	0.0	30.0	
57937	Sr	II	montmorillonite	87.4	722.2	Fraction size<2microm	Bentonite (smectite)	30	15	0.5	23.5	5.13N NaCl		118000.0			182000.0								5.13		-	5.13	7	7.9	n.r.	12	c(7000rpm/20min)	n.r.	n.r.	air	2.82E-02	9.20E-03	Desorption Kd-Rd	Mucciardi et al.(1979)	Mucciardi, A. N., Johnson, T. C. and Saunier, J.	1979	Statistical Investigation of the Mechanics Controlling Radionuclide Sorption	Annual Report, Battelle-Pacific Northwest Laboratories, ADI Ref. 548				1-75		3	-	0.0282	23.5	7.9	12.0	0.0	0.0	30.0	
